,LOCAL_STUDENT_ID,STATE_STUDENT_ID,SITE_ID,SITE_NAME,FIRST_NAME,LAST_NAME,GRADE_LEVEL,CURRENT_SCHOOL_ENROLLMENT_START_DATE,CURRENT_SCHOOL_ENROLLMENT_END_DATE
478,39228,8771679714,4,Everest Public High School,Connie,Cameron,10,8/19/2020 0:00,6/12/2021 0:00
479,75867,1593568507,4,Everest Public High School,Lucia,Cameron,10,8/19/2020 0:00,6/12/2021 0:00
480,12100,8030291809,4,Everest Public High School,Adison,Campbell,10,8/19/2020 0:00,6/12/2021 0:00
481,29163,5876447344,4,Everest Public High School,Fenton,Clark,10,8/19/2020 0:00,6/12/2021 0:00
482,42471,7542153261,4,Everest Public High School,Michelle,Cooper,10,8/19/2020 0:00,6/12/2021 0:00
483,54745,2092952863,4,Everest Public High School,Camila,Craig,10,8/19/2020 0:00,6/12/2021 0:00
484,23359,9648068787,4,Everest Public High School,Rosie,Crawford,10,8/19/2020 0:00,6/12/2021 0:00
485,78221,1977496948,4,Everest Public High School,Sydney,Cunningham,10,8/19/2020 0:00,6/12/2021 0:00
486,59416,1914576441,4,Everest Public High School,Daniel,Davis,10,8/19/2020 0:00,6/12/2021 0:00
487,47874,9646513823,4,Everest Public High School,Charlie,Dixon,10,8/19/2020 0:00,6/12/2021 0:00
488,22300,9391224657,4,Everest Public High School,Byron,Douglas,10,8/19/2020 0:00,6/12/2021 0:00
489,50905,4915525145,4,Everest Public High School,Amanda,Ellis,10,8/19/2020 0:00,6/12/2021 0:00
490,14196,8828192483,4,Everest Public High School,Dominik,Evans,10,8/19/2020 0:00,6/12/2021 0:00
491,88379,2832309226,4,Everest Public High School,Michelle,Evans,10,8/19/2020 0:00,6/12/2021 0:00
492,45519,6842295540,4,Everest Public High School,Deanna,Foster,10,8/19/2020 0:00,6/12/2021 0:00
493,90091,1562590184,4,Everest Public High School,Spike,Gray,10,8/19/2020 0:00,6/12/2021 0:00
494,27737,5292292372,4,Everest Public High School,Miller,Hamilton,10,8/19/2020 0:00,6/12/2021 0:00
495,11367,7289809947,4,Everest Public High School,Eleanor,Higgins,10,8/19/2020 0:00,6/12/2021 0:00
496,10077,1021325688,4,Everest Public High School,Jacob,Higgins,10,8/19/2020 0:00,6/12/2021 0:00
497,11998,8186848310,4,Everest Public High School,Nicholas,Holmes,10,8/19/2020 0:00,6/12/2021 0:00
498,14953,9473829794,4,Everest Public High School,Connie,Howard,10,8/19/2020 0:00,6/12/2021 0:00
499,64683,9232213235,4,Everest Public High School,James,Johnston,10,8/19/2020 0:00,6/12/2021 0:00
500,18003,7193386972,4,Everest Public High School,Stella,Mason,10,8/19/2020 0:00,6/12/2021 0:00
501,58240,3254386093,4,Everest Public High School,Alexia,Montgomery,10,8/19/2020 0:00,6/12/2021 0:00
502,32766,8750982710,4,Everest Public High School,Mike,Morgan,10,8/19/2020 0:00,6/12/2021 0:00
503,19157,6357087341,4,Everest Public High School,Maximilian,Morrison,10,8/19/2020 0:00,6/12/2021 0:00
504,89318,2257278678,4,Everest Public High School,Myra,Murray,10,8/19/2020 0:00,6/12/2021 0:00
505,11322,1812964032,4,Everest Public High School,Amelia,Nelson,10,8/19/2020 0:00,6/12/2021 0:00
506,47236,2794140593,4,Everest Public High School,Alford,Owens,10,8/19/2020 0:00,6/12/2021 0:00
507,96349,8901001252,4,Everest Public High School,Sofia,Owens,10,8/19/2020 0:00,6/12/2021 0:00
508,68385,9888358332,4,Everest Public High School,Eddy,Parker,10,8/19/2020 0:00,6/12/2021 0:00
509,28368,3128322712,4,Everest Public High School,Spike,Parker,10,8/19/2020 0:00,6/12/2021 0:00
510,29269,7798257547,4,Everest Public High School,Myra,Perkins,10,8/19/2020 0:00,6/12/2021 0:00
511,75627,6145078000,4,Everest Public High School,Emily,Roberts,10,8/19/2020 0:00,6/12/2021 0:00
512,48576,8801757174,4,Everest Public High School,Alissa,Ross,10,8/19/2020 0:00,6/12/2021 0:00
513,97856,4442623383,4,Everest Public High School,Grace,Russell,10,8/19/2020 0:00,6/12/2021 0:00
514,21294,8385131262,4,Everest Public High School,Annabella,Scott,10,8/19/2020 0:00,6/12/2021 0:00
515,42241,4697606345,4,Everest Public High School,Daniel,Scott,10,8/19/2020 0:00,6/12/2021 0:00
516,98450,2747359882,4,Everest Public High School,Jasmine,Scott,10,8/19/2020 0:00,6/12/2021 0:00
517,84796,7505232219,4,Everest Public High School,Mary,Stewart,10,8/19/2020 0:00,6/12/2021 0:00
518,47346,9927979632,4,Everest Public High School,Eleanor,Taylor,10,8/19/2020 0:00,6/12/2021 0:00
519,35941,2488842211,4,Everest Public High School,Arthur,Thompson,10,8/19/2020 0:00,6/12/2021 0:00
520,47685,8847325422,4,Everest Public High School,Kelvin,Walker,10,8/19/2020 0:00,6/12/2021 0:00
521,97186,4618488952,4,Everest Public High School,Luke,West,10,8/19/2020 0:00,6/12/2021 0:00
522,66215,9491119344,4,Everest Public High School,Alexia,Alexander,11,8/19/2020 0:00,6/12/2021 0:00
523,79271,7290548005,4,Everest Public High School,Aida,Anderson,11,8/19/2020 0:00,6/12/2021 0:00
524,24439,9201055550,4,Everest Public High School,Sydney,Andrews,11,8/19/2020 0:00,6/12/2021 0:00
525,42791,7423899247,4,Everest Public High School,Richard,Armstrong,11,8/19/2020 0:00,6/12/2021 0:00
526,63703,2445948499,4,Everest Public High School,Annabella,Baker,11,8/19/2020 0:00,6/12/2021 0:00
527,37250,1299946414,4,Everest Public High School,Jared,Brooks,11,8/19/2020 0:00,6/12/2021 0:00
528,63365,2750747141,4,Everest Public High School,Amy,Cameron,11,8/19/2020 0:00,6/12/2021 0:00
529,63803,2080427993,4,Everest Public High School,Julian,Chapman,11,8/19/2020 0:00,6/12/2021 0:00
530,79786,8062794257,4,Everest Public High School,Tyler,Cole,11,8/19/2020 0:00,6/12/2021 0:00
531,50873,2778392799,4,Everest Public High School,Agata,Cooper,11,8/19/2020 0:00,6/12/2021 0:00
532,32651,8937711187,4,Everest Public High School,Rosie,Cooper,11,8/19/2020 0:00,6/12/2021 0:00
533,37213,5435078551,4,Everest Public High School,Ellia,Craig,11,8/19/2020 0:00,6/12/2021 0:00
534,86881,5979162160,4,Everest Public High School,Agata,Davis,11,8/19/2020 0:00,6/12/2021 0:00
535,64904,2107885418,4,Everest Public High School,Bruce,Davis,11,8/19/2020 0:00,6/12/2021 0:00
536,82345,3480597735,4,Everest Public High School,Carina,Davis,11,8/19/2020 0:00,6/12/2021 0:00
537,69927,5121515890,4,Everest Public High School,Adelaide,Dixon,11,8/19/2020 0:00,6/12/2021 0:00
538,61114,8065422940,4,Everest Public High School,Sabrina,Ferguson,11,8/19/2020 0:00,6/12/2021 0:00
539,41991,5837693087,4,Everest Public High School,Aiden,Fowler,11,8/19/2020 0:00,6/12/2021 0:00
540,90658,4095104557,4,Everest Public High School,Ashton,Grant,11,8/19/2020 0:00,6/12/2021 0:00
541,93430,9287792768,4,Everest Public High School,Reid,Gray,11,8/19/2020 0:00,6/12/2021 0:00
542,91150,9518382790,4,Everest Public High School,Steven,Hall,11,8/19/2020 0:00,6/12/2021 0:00
543,70498,6657091607,4,Everest Public High School,Ted,Johnson,11,8/19/2020 0:00,6/12/2021 0:00
544,84635,6544960346,4,Everest Public High School,Daniel,Kelley,11,8/19/2020 0:00,6/12/2021 0:00
545,28379,3007621698,4,Everest Public High School,Patrick,Kelley,11,8/19/2020 0:00,6/12/2021 0:00
546,12490,3139488076,4,Everest Public High School,Sienna,Kelley,11,8/19/2020 0:00,6/12/2021 0:00
547,13782,5888054340,4,Everest Public High School,Belinda,Kelly,11,8/19/2020 0:00,6/12/2021 0:00
548,69179,5509813331,4,Everest Public High School,Vincent,Mason,11,8/19/2020 0:00,6/12/2021 0:00
549,39936,5272560958,4,Everest Public High School,Maya,Moore,11,8/19/2020 0:00,6/12/2021 0:00
550,90878,9365056685,4,Everest Public High School,Edgar,Morrison,11,8/19/2020 0:00,6/12/2021 0:00
551,62697,6585676083,4,Everest Public High School,Adison,Perry,11,8/19/2020 0:00,6/12/2021 0:00
552,48090,6016284639,4,Everest Public High School,Amber,Reed,11,8/19/2020 0:00,6/12/2021 0:00
553,97990,7660460358,4,Everest Public High School,Arianna,Riley,11,8/19/2020 0:00,6/12/2021 0:00
554,71927,8570864047,4,Everest Public High School,Garry,Riley,11,8/19/2020 0:00,6/12/2021 0:00
555,99444,8941147848,4,Everest Public High School,Deanna,Roberts,11,8/19/2020 0:00,6/12/2021 0:00
556,98735,3704719621,4,Everest Public High School,Cadie,Robinson,11,8/19/2020 0:00,6/12/2021 0:00
557,85613,5923248717,4,Everest Public High School,Alen,Ross,11,8/19/2020 0:00,6/12/2021 0:00
558,70898,2779590325,4,Everest Public High School,Adrian,Spencer,11,8/19/2020 0:00,6/12/2021 0:00
559,40271,8002154550,4,Everest Public High School,Nicole,Stevens,11,8/19/2020 0:00,6/12/2021 0:00
560,44844,9181335983,4,Everest Public High School,Byron,Stewart,11,8/19/2020 0:00,6/12/2021 0:00
561,97083,5642543530,4,Everest Public High School,Fiona,Stewart,11,8/19/2020 0:00,6/12/2021 0:00
562,20828,8148338994,4,Everest Public High School,Rafael,Sullivan,11,8/19/2020 0:00,6/12/2021 0:00
563,27506,9235041684,4,Everest Public High School,Julia,Tucker,11,8/19/2020 0:00,6/12/2021 0:00
564,86720,2648021029,4,Everest Public High School,Tony,Turner,11,8/19/2020 0:00,6/12/2021 0:00
565,34850,3593654210,4,Everest Public High School,Nicholas,Warren,11,8/19/2020 0:00,6/12/2021 0:00
566,78973,1775740301,4,Everest Public High School,Jessica,Wells,11,8/19/2020 0:00,6/12/2021 0:00
567,55113,8635521429,4,Everest Public High School,Ryan,Wells,11,8/19/2020 0:00,6/12/2021 0:00
568,49575,9468652327,4,Everest Public High School,James,West,11,8/19/2020 0:00,6/12/2021 0:00
569,40184,6956060571,4,Everest Public High School,Abraham,Wright,11,8/19/2020 0:00,6/12/2021 0:00
570,55177,1949767275,4,Everest Public High School,Arnold,Armstrong,12,8/19/2020 0:00,6/12/2021 0:00
571,81002,3847304140,4,Everest Public High School,Anna,Bailey,12,8/19/2020 0:00,6/12/2021 0:00
572,12827,9137123907,4,Everest Public High School,Eleanor,Bailey,12,8/19/2020 0:00,6/12/2021 0:00
573,84058,2110025075,4,Everest Public High School,Vivian,Baker,12,8/19/2020 0:00,6/12/2021 0:00
574,61958,7594434146,4,Everest Public High School,Annabella,Bennett,12,8/19/2020 0:00,6/12/2021 0:00
575,32376,5173324519,4,Everest Public High School,Justin,Cameron,12,8/19/2020 0:00,6/12/2021 0:00
576,30134,2126323948,4,Everest Public High School,Patrick,Casey,12,8/19/2020 0:00,6/12/2021 0:00
577,33234,4229440520,4,Everest Public High School,Jared,Chapman,12,8/19/2020 0:00,6/12/2021 0:00
578,95335,7596574865,4,Everest Public High School,Leonardo,Chapman,12,8/19/2020 0:00,6/12/2021 0:00
579,99142,5768936218,4,Everest Public High School,Cadie,Clark,12,8/19/2020 0:00,6/12/2021 0:00
580,80852,6355888511,4,Everest Public High School,Audrey,Craig,12,8/19/2020 0:00,6/12/2021 0:00
581,46935,4790433838,4,Everest Public High School,Alen,Dixon,12,8/19/2020 0:00,6/12/2021 0:00
582,90545,5678611319,4,Everest Public High School,Chelsea,Douglas,12,8/19/2020 0:00,6/12/2021 0:00
583,19333,9343282570,4,Everest Public High School,Daryl,Evans,12,8/19/2020 0:00,6/12/2021 0:00
584,21312,8925427111,4,Everest Public High School,Fenton,Evans,12,8/19/2020 0:00,6/12/2021 0:00
585,15212,9083955853,4,Everest Public High School,Paul,Evans,12,8/21/2020 0:00,6/12/2021 0:00
586,39975,5977791874,4,Everest Public High School,William,Farrell,12,8/19/2020 0:00,6/12/2021 0:00
587,97772,4287777686,4,Everest Public High School,Kelvin,Foster,12,8/19/2020 0:00,6/12/2021 0:00
588,80788,8299859872,4,Everest Public High School,Naomi,Hamilton,12,8/19/2020 0:00,6/12/2021 0:00
589,69719,9785400170,4,Everest Public High School,Tiana,Hamilton,12,8/19/2020 0:00,6/12/2021 0:00
590,38663,8913874987,4,Everest Public High School,Max,Harris,12,8/19/2020 0:00,6/12/2021 0:00
591,55778,8356959342,4,Everest Public High School,Jenna,Hawkins,12,8/19/2020 0:00,6/12/2021 0:00
592,64634,9986967263,4,Everest Public High School,Paul,Hawkins,12,8/19/2020 0:00,6/12/2021 0:00
593,39718,4184971839,4,Everest Public High School,Kellan,Hill,12,8/19/2020 0:00,6/12/2021 0:00
594,34424,6260762822,4,Everest Public High School,Elian,Holmes,12,8/19/2020 0:00,6/12/2021 0:00
595,28806,4744286645,4,Everest Public High School,James,Holmes,12,8/19/2020 0:00,6/12/2021 0:00
596,85589,3605793231,4,Everest Public High School,Alexander,Howard,12,8/19/2020 0:00,6/12/2021 0:00
597,21228,2603644375,4,Everest Public High School,Abigail,Martin,12,8/19/2020 0:00,6/12/2021 0:00
598,95317,7168680416,4,Everest Public High School,Sophia,Martin,12,8/19/2020 0:00,6/12/2021 0:00
599,37085,7612213591,4,Everest Public High School,Leonardo,Murray,12,8/19/2020 0:00,6/12/2021 0:00
600,36631,2373876502,4,Everest Public High School,Anna,Owens,12,8/19/2020 0:00,6/12/2021 0:00
601,77931,3775475316,4,Everest Public High School,Lucy,Phillips,12,8/19/2020 0:00,6/12/2021 0:00
602,73460,5963290854,4,Everest Public High School,Thomas,Reed,12,8/19/2020 0:00,6/12/2021 0:00
603,28945,9268158110,4,Everest Public High School,Lyndon,Richards,12,8/19/2020 0:00,6/12/2021 0:00
604,72607,6895011150,4,Everest Public High School,Annabella,Richardson,12,8/19/2020 0:00,6/12/2021 0:00
605,78685,2389432284,4,Everest Public High School,Roman,Richardson,12,8/19/2020 0:00,6/12/2021 0:00
606,36441,9900264673,4,Everest Public High School,Bruce,Riley,12,8/19/2020 0:00,6/12/2021 0:00
607,97348,4252077568,4,Everest Public High School,Michael,Ross,12,8/19/2020 0:00,6/12/2021 0:00
608,70190,5400810063,4,Everest Public High School,Rafael,Ryan,12,8/19/2020 0:00,6/12/2021 0:00
609,11780,9379763922,4,Everest Public High School,Robert,Stewart,12,8/19/2020 0:00,6/12/2021 0:00
610,44248,7350883282,4,Everest Public High School,Mike,Sullivan,12,8/19/2020 0:00,6/12/2021 0:00
611,32451,9007986716,4,Everest Public High School,Charlotte,Thomas,12,8/19/2020 0:00,6/12/2021 0:00
612,12723,2014005845,4,Everest Public High School,Maria,Thompson,12,8/19/2020 0:00,6/12/2021 0:00
613,35833,7574552291,4,Everest Public High School,Jacob,Watson,12,8/19/2020 0:00,6/12/2021 0:00
614,98261,5030438075,4,Everest Public High School,Lucia,Watson,12,8/19/2020 0:00,6/12/2021 0:00
615,72251,8453475804,4,Everest Public High School,Tony,Williams,12,8/19/2020 0:00,6/12/2021 0:00
