,LOCAL_STUDENT_ID,STATE_STUDENT_ID,SITE_ID,SITE_NAME,FIRST_NAME,LAST_NAME,GRADE_LEVEL,CURRENT_SCHOOL_ENROLLMENT_START_DATE,CURRENT_SCHOOL_ENROLLMENT_END_DATE
69,69358,8630510125,2,Summit Public School: Tahoma,Paige,Kelley,10,8/19/2020 0:00,6/12/2021 0:00
70,75922,9322581612,2,Summit Public School: Tahoma,Derek,Kelly,10,8/19/2020 0:00,6/12/2021 0:00
71,39487,4990342814,2,Summit Public School: Tahoma,Victoria,Murphy,10,8/19/2020 0:00,6/12/2021 0:00
72,63294,9707700229,2,Summit Public School: Tahoma,David,Murray,10,8/19/2020 0:00,6/12/2021 0:00
73,95728,3828495254,2,Summit Public School: Tahoma,Deanna,Murray,10,8/19/2020 0:00,6/12/2021 0:00
74,22716,9090762615,2,Summit Public School: Tahoma,Jasmine,Myers,10,8/19/2020 0:00,6/12/2021 0:00
75,50458,2974668309,2,Summit Public School: Tahoma,Eleanor,Owens,10,8/19/2020 0:00,6/12/2021 0:00
76,80006,1348866732,2,Summit Public School: Tahoma,Eddy,Payne,10,8/19/2020 0:00,6/12/2021 0:00
77,33163,4255419906,2,Summit Public School: Tahoma,Alexia,Phillips,10,8/19/2020 0:00,6/12/2021 0:00
78,23769,1521203373,2,Summit Public School: Tahoma,Victor,Reed,10,8/19/2020 0:00,6/12/2021 0:00
79,67947,8750305770,2,Summit Public School: Tahoma,Emma,Richards,10,8/19/2020 0:00,6/12/2021 0:00
80,33338,4377662727,2,Summit Public School: Tahoma,Amanda,Riley,10,8/19/2020 0:00,6/12/2021 0:00
81,80580,3560780005,2,Summit Public School: Tahoma,Adrianna,Ross,10,8/19/2020 0:00,6/12/2021 0:00
82,24139,3936005526,2,Summit Public School: Tahoma,Walter,Ross,10,8/19/2020 0:00,6/12/2021 0:00
83,13938,3101134258,2,Summit Public School: Tahoma,Bruce,Russell,10,8/19/2020 0:00,6/12/2021 0:00
84,14834,9336450948,2,Summit Public School: Tahoma,Stella,Stevens,10,8/19/2020 0:00,6/12/2021 0:00
85,20147,5639060062,2,Summit Public School: Tahoma,Stuart,Turner,10,8/19/2020 0:00,6/12/2021 0:00
86,32873,9272533731,2,Summit Public School: Tahoma,Naomi,Warren,10,8/19/2020 0:00,6/12/2021 0:00
87,14055,3305620583,2,Summit Public School: Tahoma,Clark,Wells,10,8/19/2020 0:00,6/12/2021 0:00
88,85699,7957522489,2,Summit Public School: Tahoma,Paige,Wells,10,8/19/2020 0:00,6/12/2021 0:00
89,14164,1705877933,2,Summit Public School: Tahoma,Victor,Williams,10,8/19/2020 0:00,6/12/2021 0:00
90,19860,9196510388,2,Summit Public School: Tahoma,Amy,Wilson,10,8/19/2020 0:00,6/12/2021 0:00
91,88806,4837087099,2,Summit Public School: Tahoma,Hailey,Armstrong,11,8/19/2020 0:00,6/12/2021 0:00
92,53688,4313344437,2,Summit Public School: Tahoma,Jenna,Bailey,11,8/19/2020 0:00,6/12/2021 0:00
93,21048,3583061758,2,Summit Public School: Tahoma,Walter,Barrett,11,8/19/2020 0:00,6/12/2021 0:00
94,74415,1255026012,2,Summit Public School: Tahoma,Tess,Carroll,11,8/19/2020 0:00,6/12/2021 0:00
95,40849,4551530682,2,Summit Public School: Tahoma,Naomi,Carter,11,8/19/2020 0:00,6/12/2021 0:00
96,80054,4804758803,2,Summit Public School: Tahoma,Joyce,Chapman,11,8/19/2020 0:00,6/12/2021 0:00
97,65704,9871187714,2,Summit Public School: Tahoma,Edward,Clark,11,8/19/2020 0:00,6/12/2021 0:00
98,39883,1306651171,2,Summit Public School: Tahoma,Carl,Cole,11,8/19/2020 0:00,6/12/2021 0:00
99,73433,7100716360,2,Summit Public School: Tahoma,Garry,Craig,11,8/19/2020 0:00,6/12/2021 0:00
100,21010,7123685645,2,Summit Public School: Tahoma,Lucy,Craig,11,8/19/2020 0:00,6/12/2021 0:00
101,47617,8470133649,2,Summit Public School: Tahoma,Patrick,Craig,11,8/19/2020 0:00,6/12/2021 0:00
102,30443,6226170931,2,Summit Public School: Tahoma,Anna,Dixon,11,8/19/2020 0:00,6/12/2021 0:00
103,36383,1393314389,2,Summit Public School: Tahoma,Rafael,Douglas,11,8/19/2020 0:00,6/12/2021 0:00
104,16768,8137520320,2,Summit Public School: Tahoma,Oliver,Ellis,11,8/19/2020 0:00,6/12/2021 0:00
105,80614,7400558249,2,Summit Public School: Tahoma,Leonardo,Farrell,11,8/19/2020 0:00,6/12/2021 0:00
106,99071,8958037641,2,Summit Public School: Tahoma,Arianna,Fowler,11,8/19/2020 0:00,6/12/2021 0:00
107,28776,5824325917,2,Summit Public School: Tahoma,Savana,Fowler,11,8/19/2020 0:00,6/12/2021 0:00
108,54026,7076526907,2,Summit Public School: Tahoma,Maya,Gibson,11,8/19/2020 0:00,6/12/2021 0:00
109,82337,4073797435,2,Summit Public School: Tahoma,Jasmine,Grant,11,8/19/2020 0:00,6/12/2021 0:00
110,34743,7031291833,2,Summit Public School: Tahoma,Cadie,Gray,11,8/19/2020 0:00,6/12/2021 0:00
111,61868,2009280487,2,Summit Public School: Tahoma,Carina,Harper,11,8/19/2020 0:00,6/12/2021 0:00
112,34692,4622825216,2,Summit Public School: Tahoma,Justin,Harrison,11,8/19/2020 0:00,6/12/2021 0:00
113,49214,2584662266,2,Summit Public School: Tahoma,Samantha,Hawkins,11,8/19/2020 0:00,6/12/2021 0:00
114,37984,4491842032,2,Summit Public School: Tahoma,Abigail,Higgins,11,8/19/2020 0:00,6/12/2021 0:00
115,12799,2884957735,2,Summit Public School: Tahoma,Vincent,Holmes,11,8/19/2020 0:00,6/12/2021 0:00
116,77574,9370867846,2,Summit Public School: Tahoma,Elian,Howard,11,8/19/2020 0:00,6/12/2021 0:00
117,49237,3071642957,2,Summit Public School: Tahoma,Charlotte,Kelly,11,8/19/2020 0:00,6/12/2021 0:00
118,70101,4926206535,2,Summit Public School: Tahoma,Reid,Mason,11,8/19/2020 0:00,6/12/2021 0:00
119,62392,8580050836,2,Summit Public School: Tahoma,Emma,Montgomery,11,8/19/2020 0:00,6/12/2021 0:00
120,47290,4357643407,2,Summit Public School: Tahoma,Lydia,Moore,11,8/19/2020 0:00,6/12/2021 0:00
121,93120,8943179566,2,Summit Public School: Tahoma,Camila,Morrison,11,8/19/2020 0:00,6/12/2021 0:00
122,95464,4004012781,2,Summit Public School: Tahoma,Carl,Morrison,11,8/19/2020 0:00,6/12/2021 0:00
123,51119,8189180093,2,Summit Public School: Tahoma,Tara,Morrison,11,8/19/2020 0:00,6/12/2021 0:00
124,43432,1979253303,2,Summit Public School: Tahoma,Harold,Murray,11,8/19/2020 0:00,6/12/2021 0:00
125,24031,1213469214,2,Summit Public School: Tahoma,Kate,Murray,11,8/19/2020 0:00,6/12/2021 0:00
126,40499,5216149868,2,Summit Public School: Tahoma,Adrian,Myers,11,8/19/2020 0:00,6/12/2021 0:00
127,36833,5846756072,2,Summit Public School: Tahoma,Connie,Myers,11,8/19/2020 0:00,6/12/2021 0:00
128,22286,8260026576,2,Summit Public School: Tahoma,Amelia,Owens,11,8/19/2020 0:00,6/12/2021 0:00
129,40553,4787300948,2,Summit Public School: Tahoma,Sophia,Owens,11,8/19/2020 0:00,6/12/2021 0:00
130,37172,5576700562,2,Summit Public School: Tahoma,Dexter,Parker,11,8/19/2020 0:00,6/12/2021 0:00
131,70608,5230035419,2,Summit Public School: Tahoma,Arthur,Perry,11,8/19/2020 0:00,6/12/2021 0:00
132,16636,5250617075,2,Summit Public School: Tahoma,Sabrina,Perry,11,8/19/2020 0:00,6/12/2021 0:00
133,99371,1832162208,2,Summit Public School: Tahoma,Chester,Richardson,11,8/19/2020 0:00,6/12/2021 0:00
134,93038,8202729278,2,Summit Public School: Tahoma,Lenny,Richardson,11,8/19/2020 0:00,6/12/2021 0:00
135,62221,4057524990,2,Summit Public School: Tahoma,Patrick,Richardson,11,8/19/2020 0:00,6/12/2021 0:00
136,98549,9946401034,2,Summit Public School: Tahoma,Daniel,Roberts,11,8/19/2020 0:00,6/12/2021 0:00
137,74595,8352667375,2,Summit Public School: Tahoma,Miley,Rogers,11,8/19/2020 0:00,6/12/2021 0:00
138,82320,7854497195,2,Summit Public School: Tahoma,Aldus,Ross,11,8/19/2020 0:00,6/12/2021 0:00
139,65081,6407202645,2,Summit Public School: Tahoma,Wilson,Russell,11,8/19/2020 0:00,6/12/2021 0:00
140,24374,5169693764,2,Summit Public School: Tahoma,Alen,Ryan,11,8/19/2020 0:00,6/12/2021 0:00
141,86616,4112538673,2,Summit Public School: Tahoma,Derek,Ryan,11,8/19/2020 0:00,6/12/2021 0:00
142,48626,8867420802,2,Summit Public School: Tahoma,Abigail,Stevens,11,8/19/2020 0:00,6/12/2021 0:00
143,25606,6000977046,2,Summit Public School: Tahoma,Tess,Stewart,11,8/19/2020 0:00,6/12/2021 0:00
144,30391,2382362121,2,Summit Public School: Tahoma,Cherry,Sullivan,11,8/19/2020 0:00,6/12/2021 0:00
145,93438,5956150718,2,Summit Public School: Tahoma,Roland,Thomas,11,8/19/2020 0:00,6/12/2021 0:00
146,52814,6898832745,2,Summit Public School: Tahoma,Ashton,Tucker,11,8/19/2020 0:00,6/12/2021 0:00
147,96820,4914287619,2,Summit Public School: Tahoma,Harold,Tucker,11,8/19/2020 0:00,6/12/2021 0:00
148,94955,6507798741,2,Summit Public School: Tahoma,Miley,Turner,11,8/19/2020 0:00,6/12/2021 0:00
149,20725,7231225883,2,Summit Public School: Tahoma,Alissa,Watson,11,8/19/2020 0:00,6/12/2021 0:00
150,79563,4513256320,2,Summit Public School: Tahoma,Dominik,Wells,11,8/19/2020 0:00,6/12/2021 0:00
151,67025,4423194805,2,Summit Public School: Tahoma,Alisa,Williams,11,8/19/2020 0:00,6/12/2021 0:00
152,55209,4388410777,2,Summit Public School: Tahoma,Amy,Williams,11,8/19/2020 0:00,6/12/2021 0:00
153,27071,8750712037,2,Summit Public School: Tahoma,Ned,Wilson,11,8/19/2020 0:00,6/12/2021 0:00
154,48639,6484259765,2,Summit Public School: Tahoma,George,Allen,12,8/19/2020 0:00,6/12/2021 0:00
155,18114,1227945475,2,Summit Public School: Tahoma,Samantha,Allen,12,8/19/2020 0:00,6/12/2021 0:00
156,76965,7035283606,2,Summit Public School: Tahoma,Chloe,Anderson,12,8/19/2020 0:00,6/12/2021 0:00
157,80468,3529835008,2,Summit Public School: Tahoma,Patrick,Andrews,12,8/19/2020 0:00,6/12/2021 0:00
158,55954,6967829822,2,Summit Public School: Tahoma,Adison,Armstrong,12,8/19/2020 0:00,6/12/2021 0:00
159,50221,7151676109,2,Summit Public School: Tahoma,Paige,Armstrong,12,8/19/2020 0:00,6/12/2021 0:00
160,94244,5325349275,2,Summit Public School: Tahoma,Ashton,Bennett,12,8/19/2020 0:00,6/12/2021 0:00
161,61002,6531361823,2,Summit Public School: Tahoma,Walter,Brooks,12,8/19/2020 0:00,6/12/2021 0:00
162,67718,2845911642,2,Summit Public School: Tahoma,Eleanor,Cameron,12,8/19/2020 0:00,6/12/2021 0:00
163,95134,2066508056,2,Summit Public School: Tahoma,Edwin,Carter,12,8/19/2020 0:00,6/12/2021 0:00
164,95398,5388741196,2,Summit Public School: Tahoma,Ashton,Craig,12,8/19/2020 0:00,6/12/2021 0:00
165,35065,6541974524,2,Summit Public School: Tahoma,Lydia,Cunningham,12,8/19/2020 0:00,6/12/2021 0:00
166,20932,5987938641,2,Summit Public School: Tahoma,Reid,Cunningham,12,8/19/2020 0:00,6/12/2021 0:00
167,17163,9998756891,2,Summit Public School: Tahoma,Vanessa,Elliott,12,8/19/2020 0:00,6/12/2021 0:00
168,23008,2802384335,2,Summit Public School: Tahoma,Charlotte,Evans,12,8/19/2020 0:00,6/12/2021 0:00
169,38321,8181365584,2,Summit Public School: Tahoma,Amelia,Ferguson,12,8/19/2020 0:00,6/12/2021 0:00
170,96289,1726571695,2,Summit Public School: Tahoma,Agata,Foster,12,8/19/2020 0:00,6/12/2021 0:00
171,49793,6372672117,2,Summit Public School: Tahoma,Annabella,Foster,12,8/19/2020 0:00,6/12/2021 0:00
172,41548,7644756114,2,Summit Public School: Tahoma,Savana,Foster,12,8/19/2020 0:00,6/12/2021 0:00
173,59593,2428469441,2,Summit Public School: Tahoma,Dainton,Fowler,12,8/19/2020 0:00,6/12/2021 0:00
174,57116,1102324786,2,Summit Public School: Tahoma,Kelvin,Fowler,12,8/19/2020 0:00,6/12/2021 0:00
175,33379,5795244997,2,Summit Public School: Tahoma,Violet,Gibson,12,8/19/2020 0:00,6/12/2021 0:00
176,27252,1680188384,2,Summit Public School: Tahoma,Abigail,Gray,12,8/19/2020 0:00,6/12/2021 0:00
177,97658,9999038502,2,Summit Public School: Tahoma,Alexia,Gray,12,8/19/2020 0:00,6/12/2021 0:00
178,37172,5464385915,2,Summit Public School: Tahoma,Olivia,Hall,12,8/19/2020 0:00,6/12/2021 0:00
179,78899,5804550565,2,Summit Public School: Tahoma,Sarah,Hall,12,8/19/2020 0:00,6/12/2021 0:00
180,79019,5079672547,2,Summit Public School: Tahoma,Annabella,Hamilton,12,8/19/2020 0:00,6/12/2021 0:00
181,35605,4710208265,2,Summit Public School: Tahoma,Richard,Hamilton,12,8/19/2020 0:00,6/12/2021 0:00
182,33536,2560840745,2,Summit Public School: Tahoma,Melissa,Harris,12,8/19/2020 0:00,6/12/2021 0:00
183,68637,5738465162,2,Summit Public School: Tahoma,Steven,Harris,12,8/19/2020 0:00,6/12/2021 0:00
184,84677,9823107194,2,Summit Public School: Tahoma,Aiden,Harrison,12,8/19/2020 0:00,6/12/2021 0:00
185,16737,7381136557,2,Summit Public School: Tahoma,Frederick,Harrison,12,8/19/2020 0:00,6/12/2021 0:00
186,31320,6341563149,2,Summit Public School: Tahoma,Kelvin,Harrison,12,8/19/2020 0:00,6/12/2021 0:00
187,77319,9730564572,2,Summit Public School: Tahoma,Aiden,Hawkins,12,8/19/2020 0:00,6/12/2021 0:00
188,63101,8790344015,2,Summit Public School: Tahoma,Marcus,Hunt,12,8/19/2020 0:00,6/12/2021 0:00
189,71251,4006419095,2,Summit Public School: Tahoma,Wilson,Hunt,12,8/19/2020 0:00,6/12/2021 0:00
190,31008,4219968653,2,Summit Public School: Tahoma,Alexander,Johnston,12,8/19/2020 0:00,6/12/2021 0:00
191,29465,7284718536,2,Summit Public School: Tahoma,Evelyn,Johnston,12,8/19/2020 0:00,6/12/2021 0:00
192,79208,9231048404,2,Summit Public School: Tahoma,Garry,Jones,12,8/19/2020 0:00,6/12/2021 0:00
193,50996,4226128655,2,Summit Public School: Tahoma,Gianna,Kelly,12,8/19/2020 0:00,6/12/2021 0:00
194,87951,4510843163,2,Summit Public School: Tahoma,Freddie,Martin,12,8/19/2020 0:00,6/12/2021 0:00
195,37488,9324002928,2,Summit Public School: Tahoma,Rafael,Martin,12,8/19/2020 0:00,6/12/2021 0:00
196,64176,9696680042,2,Summit Public School: Tahoma,Jenna,Mitchell,12,8/19/2020 0:00,6/12/2021 0:00
197,22436,5157606811,2,Summit Public School: Tahoma,Hailey,Moore,12,8/19/2020 0:00,6/12/2021 0:00
198,57640,9711051398,2,Summit Public School: Tahoma,Reid,Moore,12,8/19/2020 0:00,6/12/2021 0:00
199,80272,8508773689,2,Summit Public School: Tahoma,Eddy,Morris,12,8/19/2020 0:00,6/12/2021 0:00
200,35020,9230981614,2,Summit Public School: Tahoma,Miranda,Morris,12,8/19/2020 0:00,6/12/2021 0:00
201,33110,7013235303,2,Summit Public School: Tahoma,George,Murray,12,8/19/2020 0:00,6/12/2021 0:00
202,32654,2375304398,2,Summit Public School: Tahoma,Oscar,Myers,12,8/19/2020 0:00,6/12/2021 0:00
203,46376,9300507494,2,Summit Public School: Tahoma,Aston,Richards,12,8/19/2020 0:00,6/12/2021 0:00
204,84352,5114147250,2,Summit Public School: Tahoma,Lucia,Richardson,12,8/19/2020 0:00,6/12/2021 0:00
205,32209,6248146131,2,Summit Public School: Tahoma,Sam,Riley,12,8/19/2020 0:00,6/12/2021 0:00
206,60036,6242953903,2,Summit Public School: Tahoma,Abraham,Rogers,12,8/19/2020 0:00,6/12/2021 0:00
207,14875,4171721721,2,Summit Public School: Tahoma,Frederick,Rogers,12,8/19/2020 0:00,6/12/2021 0:00
208,54304,5818706637,2,Summit Public School: Tahoma,Agata,Scott,12,8/19/2020 0:00,6/12/2021 0:00
209,92347,8136299209,2,Summit Public School: Tahoma,Brianna,Spencer,12,8/19/2020 0:00,6/12/2021 0:00
210,34420,8760042295,2,Summit Public School: Tahoma,Ryan,Stevens,12,8/19/2020 0:00,6/12/2021 0:00
211,21159,8720913899,2,Summit Public School: Tahoma,Aida,Stewart,12,8/19/2020 0:00,6/12/2021 0:00
212,49273,3631116178,2,Summit Public School: Tahoma,Nicole,Taylor,12,8/19/2020 0:00,6/12/2021 0:00
213,42910,3589567407,2,Summit Public School: Tahoma,Tara,Thomas,12,8/19/2020 0:00,6/12/2021 0:00
214,45940,9242586333,2,Summit Public School: Tahoma,Anna,Thompson,12,8/19/2020 0:00,6/12/2021 0:00
215,72440,7442527369,2,Summit Public School: Tahoma,Adelaide,Tucker,12,8/19/2020 0:00,6/12/2021 0:00
216,43054,3150669245,2,Summit Public School: Tahoma,Nicholas,Turner,12,8/19/2020 0:00,6/12/2021 0:00
217,90532,3450307782,2,Summit Public School: Tahoma,Maria,Walker,12,8/19/2020 0:00,6/12/2021 0:00
218,98751,9572661781,2,Summit Public School: Tahoma,Sawyer,Watson,12,8/19/2020 0:00,6/12/2021 0:00
219,65364,7419599091,2,Summit Public School: Tahoma,Chelsea,West,12,8/19/2020 0:00,6/12/2021 0:00
220,35424,3059572620,2,Summit Public School: Tahoma,Frederick,Wilson,12,8/19/2020 0:00,6/12/2021 0:00
221,93442,4183528299,2,Summit Public School: Tahoma,Cherry,Wright,12,8/19/2020 0:00,6/12/2021 0:00
222,62172,8902810436,2,Summit Public School: Tahoma,Vivian,Wright,12,8/19/2020 0:00,6/12/2021 0:00
