,LOCAL_STUDENT_ID,STATE_STUDENT_ID,SITE_ID,SITE_NAME,FIRST_NAME,LAST_NAME,GRADE_LEVEL,CURRENT_SCHOOL_ENROLLMENT_START_DATE,CURRENT_SCHOOL_ENROLLMENT_END_DATE
1474,12175,2026051700,8,Summit Public School: Tamalpais,Preston,Foster,7,8/19/2020 0:00,6/12/2021 0:00
1475,21897,5892512211,8,Summit Public School: Tamalpais,Joyce,Gibson,7,8/19/2020 0:00,6/12/2021 0:00
1476,23945,1274811399,8,Summit Public School: Tamalpais,Natalie,Hall,7,8/19/2020 0:00,6/12/2021 0:00
1477,93499,2614967605,8,Summit Public School: Tamalpais,Sophia,Hall,7,8/19/2020 0:00,6/12/2021 0:00
1478,61687,4720720834,8,Summit Public School: Tamalpais,Kirsten,Harper,7,8/19/2020 0:00,6/12/2021 0:00
1479,95319,6819371824,8,Summit Public School: Tamalpais,Eddy,Hawkins,7,8/19/2020 0:00,6/12/2021 0:00
1480,97294,7475224091,8,Summit Public School: Tamalpais,Charlotte,Higgins,7,8/19/2020 0:00,6/12/2021 0:00
1481,88262,4294858325,8,Summit Public School: Tamalpais,George,Higgins,7,8/19/2020 0:00,6/12/2021 0:00
1482,88585,3537550872,8,Summit Public School: Tamalpais,Patrick,Hill,7,8/19/2020 0:00,6/12/2021 0:00
1483,37125,4079330436,8,Summit Public School: Tamalpais,Steven,Howard,7,8/19/2020 0:00,6/12/2021 0:00
1484,51696,4490048089,8,Summit Public School: Tamalpais,Edith,Mason,7,8/19/2020 0:00,6/12/2021 0:00
1485,40443,7881292799,8,Summit Public School: Tamalpais,Audrey,Miller,7,8/19/2020 0:00,6/12/2021 0:00
1486,98300,3736963871,8,Summit Public School: Tamalpais,Abigail,Morris,7,8/19/2020 0:00,6/12/2021 0:00
1487,35118,1372276371,8,Summit Public School: Tamalpais,Andrew,Morrison,7,8/19/2020 0:00,6/12/2021 0:00
1488,97021,7474977954,8,Summit Public School: Tamalpais,Michelle,Morrison,7,8/19/2020 0:00,6/12/2021 0:00
1489,87815,1422057598,8,Summit Public School: Tamalpais,Adam,Murray,7,8/19/2020 0:00,6/12/2021 0:00
1490,20036,4860438924,8,Summit Public School: Tamalpais,Kate,Owens,7,8/19/2020 0:00,6/12/2021 0:00
1491,49667,1809835878,8,Summit Public School: Tamalpais,Melissa,Owens,7,8/19/2020 0:00,6/12/2021 0:00
1492,20709,8719132108,8,Summit Public School: Tamalpais,Natalie,Owens,7,8/19/2020 0:00,6/12/2021 0:00
1493,87315,6721615936,8,Summit Public School: Tamalpais,Chester,Parker,7,8/19/2020 0:00,6/12/2021 0:00
1494,41177,9335426205,8,Summit Public School: Tamalpais,Julian,Payne,7,8/19/2020 0:00,6/12/2021 0:00
1495,58496,4053945057,8,Summit Public School: Tamalpais,Briony,Richards,7,8/19/2020 0:00,6/12/2021 0:00
1496,68963,2295494550,8,Summit Public School: Tamalpais,Natalie,Riley,7,8/19/2020 0:00,6/12/2021 0:00
1497,14635,9843803043,8,Summit Public School: Tamalpais,Andrew,Roberts,7,8/19/2020 0:00,6/12/2021 0:00
1498,65043,3852541853,8,Summit Public School: Tamalpais,Edith,Rogers,7,8/19/2020 0:00,6/12/2021 0:00
1499,60048,8234539741,8,Summit Public School: Tamalpais,Owen,Ross,7,8/19/2020 0:00,6/12/2021 0:00
1500,48927,7551767379,8,Summit Public School: Tamalpais,Belinda,Smith,7,8/19/2020 0:00,6/12/2021 0:00
1501,46201,4209942307,8,Summit Public School: Tamalpais,Brianna,Thomas,7,8/19/2020 0:00,6/12/2021 0:00
1502,56906,5259970303,8,Summit Public School: Tamalpais,Jessica,Tucker,7,8/19/2020 0:00,6/12/2021 0:00
1503,76834,9722523220,8,Summit Public School: Tamalpais,Joyce,Turner,7,8/19/2020 0:00,6/12/2021 0:00
1504,80996,7192214019,8,Summit Public School: Tamalpais,Myra,Wells,7,8/19/2020 0:00,6/12/2021 0:00
1505,65921,1113754376,8,Summit Public School: Tamalpais,Isabella,West,7,8/19/2020 0:00,6/12/2021 0:00
1506,43536,9022910205,8,Summit Public School: Tamalpais,Jared,West,7,8/19/2020 0:00,6/12/2021 0:00
1507,83585,4476150946,8,Summit Public School: Tamalpais,Audrey,Wright,7,8/19/2020 0:00,6/12/2021 0:00
1508,39348,7763429476,8,Summit Public School: Tamalpais,Blake,Wright,7,8/19/2020 0:00,6/12/2021 0:00
1509,38987,7024495972,8,Summit Public School: Tamalpais,Eleanor,Adams,8,8/19/2020 0:00,6/12/2021 0:00
1510,63226,8533462635,8,Summit Public School: Tamalpais,Jordan,Adams,8,8/19/2020 0:00,6/12/2021 0:00
1511,81729,7898532322,8,Summit Public School: Tamalpais,Melissa,Anderson,8,8/19/2020 0:00,6/12/2021 0:00
1512,43817,3401630673,8,Summit Public School: Tamalpais,Jared,Andrews,8,8/19/2020 0:00,6/12/2021 0:00
1513,76479,1969851462,8,Summit Public School: Tamalpais,Cherry,Bailey,8,8/19/2020 0:00,6/12/2021 0:00
1514,74181,9019384160,8,Summit Public School: Tamalpais,Adelaide,Barnes,8,8/19/2020 0:00,6/12/2021 0:00
1515,18162,4852301053,8,Summit Public School: Tamalpais,Lilianna,Barrett,8,8/19/2020 0:00,6/12/2021 0:00
1516,45170,2954285601,8,Summit Public School: Tamalpais,Miley,Barrett,8,8/19/2020 0:00,6/12/2021 0:00
1517,54181,2505446376,8,Summit Public School: Tamalpais,Preston,Barrett,8,8/19/2020 0:00,6/12/2021 0:00
1518,17537,1459202116,8,Summit Public School: Tamalpais,Kate,Brooks,8,8/19/2020 0:00,6/12/2021 0:00
1519,24120,5309798362,8,Summit Public School: Tamalpais,Tiana,Brown,8,8/19/2020 0:00,6/12/2021 0:00
1520,16347,7281874283,8,Summit Public School: Tamalpais,Cadie,Casey,8,8/19/2020 0:00,6/12/2021 0:00
1521,47385,4756577248,8,Summit Public School: Tamalpais,Alexia,Chapman,8,8/19/2020 0:00,6/12/2021 0:00
1522,87660,1815480022,8,Summit Public School: Tamalpais,Justin,Cole,8,8/19/2020 0:00,6/12/2021 0:00
1523,38257,7347132370,8,Summit Public School: Tamalpais,Florrie,Cooper,8,8/19/2020 0:00,6/12/2021 0:00
1524,38163,1270395793,8,Summit Public School: Tamalpais,Rubie,Crawford,8,8/19/2020 0:00,6/12/2021 0:00
1525,56806,4739901548,8,Summit Public School: Tamalpais,Vivian,Crawford,8,8/19/2020 0:00,6/12/2021 0:00
1526,76416,8763227108,8,Summit Public School: Tamalpais,Edward,Davis,8,8/19/2020 0:00,6/12/2021 0:00
1527,60360,9951106603,8,Summit Public School: Tamalpais,Kimberly,Davis,8,8/19/2020 0:00,6/12/2021 0:00
1528,83763,6395367634,8,Summit Public School: Tamalpais,Anna,Edwards,8,8/19/2020 0:00,6/12/2021 0:00
1529,94963,1998386852,8,Summit Public School: Tamalpais,Spike,Edwards,8,8/19/2020 0:00,6/12/2021 0:00
1530,94032,2260525830,8,Summit Public School: Tamalpais,Melissa,Ellis,8,8/19/2020 0:00,6/12/2021 0:00
1531,22581,4793643138,8,Summit Public School: Tamalpais,Ellia,Ferguson,8,8/19/2020 0:00,6/12/2021 0:00
1532,85963,1639275204,8,Summit Public School: Tamalpais,Oliver,Ferguson,8,8/19/2020 0:00,6/12/2021 0:00
1533,22864,2836888209,8,Summit Public School: Tamalpais,Thomas,Fowler,8,8/19/2020 0:00,6/12/2021 0:00
1534,61089,3865774733,8,Summit Public School: Tamalpais,Miranda,Gray,8,8/19/2020 0:00,6/12/2021 0:00
1535,85644,3825713080,8,Summit Public School: Tamalpais,Adele,Hamilton,8,8/19/2020 0:00,6/12/2021 0:00
1536,41804,5032116751,8,Summit Public School: Tamalpais,Charlotte,Harper,8,8/19/2020 0:00,6/12/2021 0:00
1537,34431,8730747258,8,Summit Public School: Tamalpais,Florrie,Harper,8,8/19/2020 0:00,6/12/2021 0:00
1538,11583,1798936074,8,Summit Public School: Tamalpais,Martin,Harper,8,8/19/2020 0:00,6/12/2021 0:00
1539,31101,7672324820,8,Summit Public School: Tamalpais,Ted,Harrison,8,8/19/2020 0:00,6/12/2021 0:00
1540,67506,1139756457,8,Summit Public School: Tamalpais,James,Hawkins,8,8/19/2020 0:00,6/12/2021 0:00
1541,35948,2769739026,8,Summit Public School: Tamalpais,George,Hill,8,8/19/2020 0:00,6/12/2021 0:00
1542,94805,9428615800,8,Summit Public School: Tamalpais,Savana,Howard,8,8/19/2020 0:00,6/12/2021 0:00
1543,95537,6137004023,8,Summit Public School: Tamalpais,Sarah,Jones,8,8/19/2020 0:00,6/12/2021 0:00
1544,83791,2842918656,8,Summit Public School: Tamalpais,Haris,Kelley,8,8/19/2020 0:00,6/12/2021 0:00
1545,68145,5789170177,8,Summit Public School: Tamalpais,Thomas,Kelley,8,8/19/2020 0:00,6/12/2021 0:00
1546,40726,2770038643,8,Summit Public School: Tamalpais,Chelsea,Kelly,8,8/19/2020 0:00,6/12/2021 0:00
1547,58064,6546472758,8,Summit Public School: Tamalpais,Ryan,Kelly,8,8/19/2020 0:00,6/12/2021 0:00
1548,70299,7364543851,8,Summit Public School: Tamalpais,Henry,Miller,8,8/19/2020 0:00,6/12/2021 0:00
1549,72617,9712739255,8,Summit Public School: Tamalpais,Justin,Miller,8,8/19/2020 0:00,6/12/2021 0:00
1550,40227,5868673366,8,Summit Public School: Tamalpais,Rebecca,Miller,8,8/19/2020 0:00,6/12/2021 0:00
1551,55666,4587013457,8,Summit Public School: Tamalpais,William,Miller,8,8/19/2020 0:00,6/12/2021 0:00
1552,72746,4409977996,8,Summit Public School: Tamalpais,Rebecca,Mitchell,8,8/19/2020 0:00,6/12/2021 0:00
1553,52132,6665677818,8,Summit Public School: Tamalpais,Bruce,Moore,8,8/19/2020 0:00,6/12/2021 0:00
1554,24497,9634626007,8,Summit Public School: Tamalpais,Briony,Morris,8,8/19/2020 0:00,6/12/2021 0:00
1555,31841,7269748751,8,Summit Public School: Tamalpais,Wilson,Myers,8,8/19/2020 0:00,6/12/2021 0:00
1556,11165,7337782637,8,Summit Public School: Tamalpais,Brooke,Nelson,8,8/19/2020 0:00,6/12/2021 0:00
1557,95351,6758067563,8,Summit Public School: Tamalpais,Harold,Owens,8,8/19/2020 0:00,6/12/2021 0:00
1558,58505,3589758334,8,Summit Public School: Tamalpais,Savana,Owens,8,8/19/2020 0:00,6/12/2021 0:00
1559,89400,5522391235,8,Summit Public School: Tamalpais,Alford,Perkins,8,8/19/2020 0:00,6/12/2021 0:00
1560,76078,6411955231,8,Summit Public School: Tamalpais,Harold,Perry,8,8/19/2020 0:00,6/12/2021 0:00
1561,55084,8752232245,8,Summit Public School: Tamalpais,Belinda,Roberts,8,8/19/2020 0:00,6/12/2021 0:00
1562,64716,6585707647,8,Summit Public School: Tamalpais,Michael,Roberts,8,8/19/2020 0:00,6/12/2021 0:00
1563,12113,2683701219,8,Summit Public School: Tamalpais,Sarah,Robinson,8,8/19/2020 0:00,6/12/2021 0:00
1564,19041,3991861128,8,Summit Public School: Tamalpais,Amelia,Rogers,8,8/19/2020 0:00,6/12/2021 0:00
1565,79352,6301308715,8,Summit Public School: Tamalpais,Deanna,Scott,8,8/19/2020 0:00,6/12/2021 0:00
1566,36401,3267125717,8,Summit Public School: Tamalpais,Lilianna,Scott,8,8/19/2020 0:00,6/12/2021 0:00
1567,19481,3890028416,8,Summit Public School: Tamalpais,Valeria,Scott,8,8/19/2020 0:00,6/12/2021 0:00
1568,48813,2916032668,8,Summit Public School: Tamalpais,Myra,Spencer,8,8/19/2020 0:00,6/12/2021 0:00
1569,85903,4569256334,8,Summit Public School: Tamalpais,Evelyn,Sullivan,8,8/19/2020 0:00,6/12/2021 0:00
1570,45035,1636660245,8,Summit Public School: Tamalpais,Derek,Taylor,8,8/19/2020 0:00,6/12/2021 0:00
1571,12749,4625574559,8,Summit Public School: Tamalpais,Ellia,Warren,8,8/19/2020 0:00,6/12/2021 0:00
1572,76994,3308862985,8,Summit Public School: Tamalpais,Sofia,Wright,8,8/19/2020 0:00,6/12/2021 0:00
1573,63617,4539196741,8,Summit Public School: Tamalpais,Maria,Adams,9,8/19/2020 0:00,6/12/2021 0:00
1574,24144,2094096730,8,Summit Public School: Tamalpais,Chelsea,Allen,9,8/19/2020 0:00,6/12/2021 0:00
1575,45758,5002985711,8,Summit Public School: Tamalpais,Catherine,Andrews,9,8/19/2020 0:00,6/12/2021 0:00
1576,42626,4411273612,8,Summit Public School: Tamalpais,Sydney,Barnes,9,8/19/2020 0:00,6/12/2021 0:00
1577,10260,5881586760,8,Summit Public School: Tamalpais,Annabella,Bennett,9,8/19/2020 0:00,6/12/2021 0:00
1578,92670,3856955708,8,Summit Public School: Tamalpais,James,Bennett,9,8/19/2020 0:00,6/12/2021 0:00
1579,15803,4693654106,8,Summit Public School: Tamalpais,Chloe,Brown,9,8/19/2020 0:00,6/12/2021 0:00
1580,68569,4805039653,8,Summit Public School: Tamalpais,Connie,Clark,9,8/19/2020 0:00,6/12/2021 0:00
1581,18366,1322881016,8,Summit Public School: Tamalpais,Stella,Craig,9,8/19/2020 0:00,6/12/2021 0:00
1582,67667,7392396518,8,Summit Public School: Tamalpais,Jordan,Edwards,9,8/19/2020 0:00,6/12/2021 0:00
1583,96002,3444265113,8,Summit Public School: Tamalpais,Sophia,Fowler,9,8/19/2020 0:00,6/12/2021 0:00
1584,84017,5496962540,8,Summit Public School: Tamalpais,Sophia,Gibson,9,8/19/2020 0:00,6/12/2021 0:00
1585,16335,8192327200,8,Summit Public School: Tamalpais,Brad,Harper,9,8/19/2020 0:00,6/12/2021 0:00
1586,78131,9004361048,8,Summit Public School: Tamalpais,Lana,Higgins,9,8/19/2020 0:00,6/12/2021 0:00
1587,71294,8756387029,8,Summit Public School: Tamalpais,Natalie,Higgins,9,8/19/2020 0:00,6/12/2021 0:00
1588,13355,5208793059,8,Summit Public School: Tamalpais,Michael,Hunt,9,8/19/2020 0:00,6/12/2021 0:00
1589,99275,2876454733,8,Summit Public School: Tamalpais,Olivia,Hunt,9,8/19/2020 0:00,6/12/2021 0:00
1590,70612,6242464414,8,Summit Public School: Tamalpais,Amy,Jones,9,8/19/2020 0:00,6/12/2021 0:00
1591,51883,9021991132,8,Summit Public School: Tamalpais,Henry,Kelly,9,8/19/2020 0:00,6/12/2021 0:00
1592,35403,7559000340,8,Summit Public School: Tamalpais,Edgar,Mason,9,8/19/2020 0:00,6/12/2021 0:00
1593,36794,2806480833,8,Summit Public School: Tamalpais,Alen,Montgomery,9,8/19/2020 0:00,6/12/2021 0:00
1594,87636,6000658395,8,Summit Public School: Tamalpais,Caroline,Montgomery,9,8/19/2020 0:00,6/12/2021 0:00
1595,63228,5117303754,8,Summit Public School: Tamalpais,Sydney,Montgomery,9,8/19/2020 0:00,6/12/2021 0:00
1596,57177,8738175705,8,Summit Public School: Tamalpais,Alen,Moore,9,8/19/2020 0:00,6/12/2021 0:00
1597,71934,5273596350,8,Summit Public School: Tamalpais,Madaline,Moore,9,8/19/2020 0:00,6/12/2021 0:00
1598,44944,7166965520,8,Summit Public School: Tamalpais,Edith,Murphy,9,8/19/2020 0:00,6/12/2021 0:00
1599,79035,7132544480,8,Summit Public School: Tamalpais,Tiana,Murphy,9,8/19/2020 0:00,6/12/2021 0:00
1600,46590,5731211843,8,Summit Public School: Tamalpais,Oscar,Murray,9,8/19/2020 0:00,6/12/2021 0:00
1601,11642,2218138216,8,Summit Public School: Tamalpais,Rafael,Myers,9,8/19/2020 0:00,6/12/2021 0:00
1602,48132,4592857359,8,Summit Public School: Tamalpais,Penelope,Owens,9,8/19/2020 0:00,6/12/2021 0:00
1603,69201,7427633959,8,Summit Public School: Tamalpais,Melissa,Parker,9,8/19/2020 0:00,6/12/2021 0:00
1604,54042,5751180325,8,Summit Public School: Tamalpais,Tess,Reed,9,8/25/2020 0:00,6/12/2021 0:00
1605,64055,3202352667,8,Summit Public School: Tamalpais,Byron,Richardson,9,8/19/2020 0:00,6/12/2021 0:00
1606,54909,8701041274,8,Summit Public School: Tamalpais,Albert,Riley,9,8/19/2020 0:00,6/12/2021 0:00
1607,69879,6711575649,8,Summit Public School: Tamalpais,Jared,Riley,9,8/19/2020 0:00,6/12/2021 0:00
1608,50815,8503496234,8,Summit Public School: Tamalpais,Charlie,Robinson,9,8/19/2020 0:00,6/12/2021 0:00
1609,40314,1227928441,8,Summit Public School: Tamalpais,Julian,Spencer,9,8/19/2020 0:00,6/12/2021 0:00
1610,79059,8546090826,8,Summit Public School: Tamalpais,Miranda,Spencer,9,8/19/2020 0:00,6/12/2021 0:00
1611,48925,1504029748,8,Summit Public School: Tamalpais,Oscar,Stevens,9,8/19/2020 0:00,6/12/2021 0:00
1612,70362,8319870867,8,Summit Public School: Tamalpais,Sophia,Stewart,9,8/19/2020 0:00,6/12/2021 0:00
1613,53824,3335575704,8,Summit Public School: Tamalpais,Dainton,Sullivan,9,8/19/2020 0:00,6/12/2021 0:00
1614,21763,3240078378,8,Summit Public School: Tamalpais,Tara,Taylor,9,8/19/2020 0:00,6/12/2021 0:00
1615,39526,8745662652,8,Summit Public School: Tamalpais,Tess,Taylor,9,8/19/2020 0:00,6/12/2021 0:00
1616,28406,6832540548,8,Summit Public School: Tamalpais,Charlie,Thomas,9,8/19/2020 0:00,6/12/2021 0:00
1617,47321,3347513585,8,Summit Public School: Tamalpais,Violet,Thomas,9,8/19/2020 0:00,6/12/2021 0:00
1618,13484,4386625729,8,Summit Public School: Tamalpais,Maya,Tucker,9,8/19/2020 0:00,6/12/2021 0:00
1619,35434,5634066622,8,Summit Public School: Tamalpais,Abigail,Turner,9,8/19/2020 0:00,6/12/2021 0:00
1620,96696,1230369866,8,Summit Public School: Tamalpais,Violet,Turner,9,8/19/2020 0:00,6/12/2021 0:00
1621,84473,8463195450,8,Summit Public School: Tamalpais,Roland,Wells,9,8/19/2020 0:00,6/12/2021 0:00
1622,31383,4836545147,8,Summit Public School: Tamalpais,Lana,West,9,8/19/2020 0:00,6/12/2021 0:00
1623,96735,4079811869,8,Summit Public School: Tamalpais,Sawyer,Williams,9,8/19/2020 0:00,6/12/2021 0:00
1624,96615,8100992099,8,Summit Public School: Tamalpais,Aldus,Wright,9,8/19/2020 0:00,6/12/2021 0:00
1625,46142,5256388864,8,Summit Public School: Tamalpais,Amelia,Wright,9,8/19/2020 0:00,6/12/2021 0:00
1626,83452,5968815584,8,Summit Public School: Tamalpais,Victoria,Wright,9,8/19/2020 0:00,6/12/2021 0:00
1627,29642,1646910186,8,Summit Public School: Tamalpais,Annabella,Adams,10,8/19/2020 0:00,6/12/2021 0:00
1628,46524,2704690294,8,Summit Public School: Tamalpais,Haris,Alexander,10,8/19/2020 0:00,6/12/2021 0:00
1629,30918,3645919705,8,Summit Public School: Tamalpais,Arthur,Allen,10,8/19/2020 0:00,6/12/2021 0:00
1630,93982,5601086937,8,Summit Public School: Tamalpais,Daniel,Anderson,10,8/19/2020 0:00,6/12/2021 0:00
1631,84939,9678262060,8,Summit Public School: Tamalpais,Owen,Anderson,10,8/19/2020 0:00,6/12/2021 0:00
1632,32475,6759764958,8,Summit Public School: Tamalpais,Roman,Bailey,10,8/19/2020 0:00,6/12/2021 0:00
1633,97916,8531702783,8,Summit Public School: Tamalpais,Annabella,Baker,10,8/19/2020 0:00,6/12/2021 0:00
1634,52697,8580999326,8,Summit Public School: Tamalpais,Jenna,Bennett,10,8/19/2020 0:00,6/12/2021 0:00
1635,25942,7872830974,8,Summit Public School: Tamalpais,Amelia,Brown,10,8/19/2020 0:00,6/12/2021 0:00
1636,99678,2182331430,8,Summit Public School: Tamalpais,Eddy,Campbell,10,8/19/2020 0:00,6/12/2021 0:00
1637,38189,6741061098,8,Summit Public School: Tamalpais,Charlie,Chapman,10,8/19/2020 0:00,6/12/2021 0:00
1638,40569,2986323173,8,Summit Public School: Tamalpais,Anna,Clark,10,8/19/2020 0:00,6/12/2021 0:00
1639,68609,1839789283,8,Summit Public School: Tamalpais,Kellan,Clark,10,8/19/2020 0:00,6/12/2021 0:00
1640,18010,5783732583,8,Summit Public School: Tamalpais,Harold,Davis,10,8/19/2020 0:00,6/12/2021 0:00
1641,63385,4345502976,8,Summit Public School: Tamalpais,Adison,Evans,10,8/19/2020 0:00,6/12/2021 0:00
1642,31829,8232176045,8,Summit Public School: Tamalpais,Spike,Farrell,10,8/19/2020 0:00,6/12/2021 0:00
1643,74658,6243882320,8,Summit Public School: Tamalpais,Adele,Foster,10,8/19/2020 0:00,6/12/2021 0:00
1644,65051,7411181425,8,Summit Public School: Tamalpais,Ned,Gray,10,8/19/2020 0:00,6/12/2021 0:00
1645,36255,3581803432,8,Summit Public School: Tamalpais,Elian,Harper,10,8/19/2020 0:00,6/12/2021 0:00
1646,37065,8872369576,8,Summit Public School: Tamalpais,Amelia,Howard,10,8/19/2020 0:00,6/12/2021 0:00
1647,42647,7321720376,8,Summit Public School: Tamalpais,Adrian,Hunt,10,8/19/2020 0:00,6/12/2021 0:00
1648,80517,3388421269,8,Summit Public School: Tamalpais,Jordan,Johnson,10,8/19/2020 0:00,6/12/2021 0:00
1649,32742,7724501153,8,Summit Public School: Tamalpais,Deanna,Johnston,10,8/19/2020 0:00,6/12/2021 0:00
1650,31015,4914448174,8,Summit Public School: Tamalpais,Preston,Kelley,10,8/19/2020 0:00,6/12/2021 0:00
1651,95417,9134710306,8,Summit Public School: Tamalpais,Florrie,Kelly,10,8/19/2020 0:00,6/12/2021 0:00
1652,90545,3017379743,8,Summit Public School: Tamalpais,Kellan,Martin,10,8/19/2020 0:00,6/12/2021 0:00
1653,56172,1492279277,8,Summit Public School: Tamalpais,Mike,Mitchell,10,8/19/2020 0:00,6/12/2021 0:00
1654,73350,5270293293,8,Summit Public School: Tamalpais,Rosie,Morris,10,8/19/2020 0:00,6/12/2021 0:00
1655,45578,9814461159,8,Summit Public School: Tamalpais,Dominik,Morrison,10,8/19/2020 0:00,6/12/2021 0:00
1656,73231,5908786706,8,Summit Public School: Tamalpais,Maria,Morrison,10,8/19/2020 0:00,6/12/2021 0:00
1657,58235,9500761022,8,Summit Public School: Tamalpais,Richard,Morrison,10,8/19/2020 0:00,6/12/2021 0:00
1658,72350,6689747089,8,Summit Public School: Tamalpais,Abigail,Murphy,10,8/19/2020 0:00,6/12/2021 0:00
1659,63612,8494048281,8,Summit Public School: Tamalpais,Ryan,Murphy,10,8/19/2020 0:00,6/12/2021 0:00
1660,38156,8539799423,8,Summit Public School: Tamalpais,Sarah,Murphy,10,8/19/2020 0:00,6/12/2021 0:00
1661,34022,2727752844,8,Summit Public School: Tamalpais,Steven,Murray,10,8/19/2020 0:00,6/12/2021 0:00
1662,10572,3881353216,8,Summit Public School: Tamalpais,Oscar,Nelson,10,8/19/2020 0:00,6/12/2021 0:00
1663,63134,2662337851,8,Summit Public School: Tamalpais,Kate,Payne,10,8/19/2020 0:00,6/12/2021 0:00
1664,85795,8159804056,8,Summit Public School: Tamalpais,Penelope,Perkins,10,8/19/2020 0:00,6/12/2021 0:00
1665,96741,3941520837,8,Summit Public School: Tamalpais,Steven,Riley,10,8/19/2020 0:00,6/12/2021 0:00
1666,55050,6713203075,8,Summit Public School: Tamalpais,Aiden,Rogers,10,8/19/2020 0:00,6/12/2021 0:00
1667,69578,5184918608,8,Summit Public School: Tamalpais,Arianna,Spencer,10,8/19/2020 0:00,6/12/2021 0:00
1668,32470,6217817883,8,Summit Public School: Tamalpais,Darcy,Stevens,10,8/19/2020 0:00,6/12/2021 0:00
1669,21982,4391456438,8,Summit Public School: Tamalpais,Dainton,Stewart,10,8/19/2020 0:00,6/12/2021 0:00
1670,99498,1923390688,8,Summit Public School: Tamalpais,Michael,Stewart,10,8/19/2020 0:00,6/12/2021 0:00
1671,22612,3083630693,8,Summit Public School: Tamalpais,Camila,Taylor,10,8/19/2020 0:00,6/12/2021 0:00
1672,32424,7319200955,8,Summit Public School: Tamalpais,Samantha,Taylor,10,8/19/2020 0:00,6/12/2021 0:00
1673,89394,2590540297,8,Summit Public School: Tamalpais,Elian,Thomas,10,8/19/2020 0:00,6/12/2021 0:00
1674,69715,1549651717,8,Summit Public School: Tamalpais,Chloe,Walker,10,8/19/2020 0:00,6/12/2021 0:00
1675,25381,6451463187,8,Summit Public School: Tamalpais,Ryan,Watson,10,8/19/2020 0:00,6/12/2021 0:00
1676,65647,6899842975,8,Summit Public School: Tamalpais,Emma,West,10,8/19/2020 0:00,6/12/2021 0:00
1677,87390,4711089135,8,Summit Public School: Tamalpais,Lyndon,Williams,10,8/19/2020 0:00,6/12/2021 0:00
1678,52929,7440920241,8,Summit Public School: Tamalpais,Rubie,Wilson,10,8/19/2020 0:00,6/12/2021 0:00
1679,41070,2257680451,8,Summit Public School: Tamalpais,Freddie,Wright,10,8/19/2020 0:00,6/12/2021 0:00
1680,38292,7750217061,8,Summit Public School: Tamalpais,Sawyer,Wright,10,8/19/2020 0:00,6/12/2021 0:00
1681,37217,9724695041,8,Summit Public School: Tamalpais,Vivian,Andrews,11,8/19/2020 0:00,6/12/2021 0:00
1682,44359,9617801917,8,Summit Public School: Tamalpais,Lana,Armstrong,11,8/19/2020 0:00,6/12/2021 0:00
1683,41291,9561755484,8,Summit Public School: Tamalpais,Antony,Cameron,11,8/19/2020 0:00,6/12/2021 0:00
